credit_limit_mad,gender,education_level,marital_status,age,payment_status_month_1,payment_status_month_2,payment_status_month_3,payment_status_month_4,payment_status_month_5,payment_status_month_6,bill_amount_month_1,bill_amount_month_2,bill_amount_month_3,bill_amount_month_4,bill_amount_month_5,bill_amount_month_6,payment_amount_month_1,payment_amount_month_2,payment_amount_month_3,payment_amount_month_4,payment_amount_month_5,payment_amount_month_6,target
31850.0,1,3,1,23,5,4,4,3,4,4,24004,22718,20846,18343,16825,15833,1332,538,838,572,922,1009,0
5250.0,1,1,1,40,2,2,2,3,2,3,2194,2194,1958,1584,1420,1321,1097,950,578,558,345,920,0
51800.0,1,3,1,32,1,1,1,2,3,4,26658,28826,29906,30514,28492,23812,2740,6430,5509,6519,3522,3070,0
3500.0,0,1,2,37,1,1,0,-1,-1,-2,1579,1545,1432,1420,1511,1292,338,383,194,365,406,161,0
193903.49999999945,1,1,1,39,-1,-1,-1,0,-1,-1,195534,174583,142387,132693,144818,146423,31642,40585,46176,48125,25589,66591,0
29050.0,1,2,1,21,-1,0,1,0,-1,0,19460,18381,20154,21449,20625,19731,7032,5614,8148,3257,7982,8290,0
11900.0,1,3,2,51,3,3,2,1,2,2,949,798,788,834,720,682,31,19,24,22,11,18,0
5250.0,1,3,2,34,0,0,1,1,2,3,2437,2302,2206,1769,1684,1689,1236,901,1260,875,393,781,0
39200.0,1,1,1,34,-1,-1,0,0,-1,0,4923,3969,4231,4416,3986,3997,3230,2044,1806,1208,1168,1878,1
32900.0,0,2,1,33,-1,0,1,1,1,2,8241,7097,7585,6497,6636,5932,2440,4392,4033,2546,4495,3601,0
21350.0,1,1,1,40,0,-1,-2,-1,-1,0,12050,10275,10816,11459,12457,10339,11714,10728,5560,6953,9240,3907,0
16450.0,0,3,2,42,2,3,2,3,4,5,4951,4812,5101,4121,3893,4138,1171,1485,2304,2060,1826,1646,0
42000.0,1,1,1,21,0,1,2,3,4,5,12103,11209,8982,8383,6709,6479,342,324,125,201,76,147,0
3500.0,0,3,1,42,5,6,5,4,4,5,813,792,845,843,872,934,346,162,243,265,372,235,1
7000.0,1,2,2,23,3,4,5,6,6,5,1348,1085,1048,888,800,715,396,225,161,137,279,227,0
39200.0,1,2,1,30,-1,0,-1,-1,-1,0,17010,15764,15969,12955,11406,10649,603,677,711,362,465,186,1
14700.0,1,3,1,25,2,1,1,0,1,0,2742,2604,2620,2837,2544,2506,349,125,219,238,160,259,1
44450.0,1,2,2,30,2,3,2,1,2,3,11369,9567,10051,9298,10085,10860,3024,4634,4902,1853,4563,3259,1
9100.0,1,1,2,32,-1,-2,-2,-2,-2,-2,2169,1862,1670,1365,1459,1531,274,143,293,178,270,191,0
21000.0,1,1,2,33,-1,-1,-2,-2,-2,-2,11443,12469,10488,8469,9021,9295,7922,8581,5022,5903,6671,4135,0
14350.0,0,1,1,21,0,1,1,2,1,0,806,742,718,645,592,631,281,490,309,221,167,201,0
99750.0,1,2,2,35,0,0,1,2,1,0,36461,30788,33792,32841,30137,30917,5216,3047,4764,7484,8556,5508,1
16100.0,1,1,1,39,4,3,3,2,1,0,3618,2935,2846,2707,2323,2481,1488,596,1592,1539,1176,887,0
60200.0,1,2,1,34,1,1,1,0,0,1,42227,41764,44986,48719,51826,46623,8248,12464,15868,17112,17732,7007,1
29750.0,1,1,2,30,0,0,-1,-1,0,1,5411,4863,5331,5614,5419,4974,3893,4218,2320,4432,2943,3309,0
9800.0,0,3,2,26,0,0,1,0,1,2,2245,2347,1879,1814,1548,1597,394,304,151,313,322,337,0
32900.0,0,2,3,21,0,1,1,1,2,3,12795,11418,10145,10650,9962,10338,1113,2120,1522,920,1273,1427,0
30100.0,1,3,2,40,0,0,0,0,-1,-2,13745,11209,10613,8528,8215,7491,994,361,369,377,639,512,0
6650.0,1,1,2,37,4,3,3,2,3,4,3002,2529,2519,2669,2553,2158,312,574,607,463,405,545,1
16450.0,1,3,1,31,-1,-2,-1,0,1,1,4638,5015,4487,4058,4123,4484,403,344,847,679,468,748,0
23800.0,1,3,1,21,0,1,1,1,2,2,4605,4582,4978,5173,5168,5285,1824,1352,1884,1149,2386,1149,1
87500.0,1,1,1,33,0,-1,-1,0,0,-1,32700,33351,28582,24253,22339,20235,19693,21255,10546,13180,7671,12465,0
48300.0,1,4,1,30,2,2,2,3,4,3,16883,16217,13493,14413,13067,13783,1067,1051,1223,1650,1244,1234,1
15400.0,1,1,2,47,0,-1,-1,0,-1,-1,9698,10368,9769,10054,10691,9274,1477,1900,3391,2431,2579,3428,0
5600.0,0,1,1,45,0,0,-1,-2,-2,-2,3468,3599,3780,3030,2607,2657,566,1194,1036,869,729,723,0
71050.0,1,2,1,28,3,2,3,3,4,5,5514,5310,4454,4224,3988,3883,310,533,434,166,312,243,0
38500.0,1,1,2,42,1,1,1,0,0,-1,2574,2144,2018,1797,1467,1493,641,516,292,279,238,181,0
5250.0,1,3,1,25,1,1,1,1,2,3,1708,1780,1889,1977,1936,2035,164,200,188,284,203,169,1
5950.0,0,1,2,47,-1,-2,-1,-2,-2,-1,2830,2867,2641,2590,2631,2445,1237,614,524,629,1132,669,0
12250.0,0,2,1,37,0,-1,-1,-2,-2,-2,3448,3016,2873,3123,3225,3403,1729,1921,1444,1444,1799,2465,1
86800.0,1,2,2,54,-1,0,1,2,2,1,28011,29415,26823,25428,22719,23218,2208,1186,1855,829,1013,1738,0
10500.0,0,3,2,29,-1,0,0,-1,0,1,4164,3457,3502,3639,3467,3614,2514,957,1344,1324,1413,1352,0
11200.0,0,1,2,46,0,-1,-1,-2,-2,-2,6861,7251,6539,5904,5747,6308,3027,5710,2430,4984,2752,2618,0
3500.0,0,2,1,48,1,0,1,2,3,2,1029,840,764,759,662,676,90,180,71,188,128,140,0
19250.0,1,1,2,31,1,1,0,0,-1,0,6937,7307,5964,5929,5517,5893,2364,4162,2887,2659,3848,4968,0
150500.0,1,2,1,22,4,3,2,1,2,3,87436,80038,86824,70161,62665,58084,10784,6872,17065,11073,9135,11380,1
49000.0,1,4,1,42,0,1,2,1,1,2,33377,28748,23339,21482,20084,19120,7188,7698,7316,3012,6091,5811,0
33250.0,0,1,2,26,1,0,-1,0,1,2,21579,22858,25070,25059,23670,23226,4331,7668,3163,6981,5098,8246,1
13300.0,1,1,2,32,2,2,1,1,1,0,3989,4284,3492,3090,2844,2905,1570,1800,1551,1385,1038,1385,0
5250.0,1,2,1,27,3,2,3,3,2,1,2547,2732,2952,2698,2392,2119,689,967,1051,1216,576,839,1
45850.0,0,1,1,52,0,-1,0,-1,-2,-2,22945,22512,24570,19891,20840,17103,5790,8087,8690,5178,6722,3033,0
18900.0,0,1,1,35,0,-1,-2,-2,-2,-2,6235,6373,6908,5884,5249,4359,2090,3274,2650,3059,1308,2002,0
35350.0,1,1,1,38,1,2,2,2,2,1,8042,7970,6440,6933,5879,5299,1146,1020,632,337,594,330,1
3850.0,1,2,1,35,2,3,4,5,4,4,870,945,789,755,654,568,103,227,130,111,121,138,0
38850.0,1,1,2,28,0,0,0,0,0,-1,8420,7821,6623,5502,4793,4500,2736,2096,1555,1361,1991,2343,0
138600.0,0,2,1,40,-1,0,0,-1,0,0,62905,65710,67124,54256,57503,53849,13290,21850,18172,21174,8978,9297,0
11550.0,1,2,1,43,-1,-1,0,0,0,-1,2185,2056,1936,1683,1359,1264,668,456,509,513,410,302,0
3500.0,1,2,1,29,2,2,3,2,2,3,260,238,234,216,174,174,102,42,79,58,46,55,1
68950.0,1,4,2,36,0,1,1,2,2,2,15866,14754,11988,10193,8607,7364,271,279,280,208,159,113,1
3500.0,1,2,2,45,0,0,0,0,1,2,2366,1914,1723,1438,1183,998,734,956,618,712,491,238,0
71750.0,1,2,1,24,1,1,1,2,3,4,57024,56981,58929,59252,54498,44799,5466,3231,3371,5942,4292,2354,1
21700.0,1,1,1,33,-2,-2,-2,-2,-1,-2,11470,10610,9828,8568,8733,7092,1058,429,692,508,797,492,0
193903.49999999945,0,2,2,43,2,1,2,3,2,1,147036,127414,103523,88223,85832,69066,33157,43269,29570,15230,22832,15144,0
6650.0,1,4,1,26,2,1,0,1,2,3,2406,2352,1903,2045,2078,1834,722,788,505,303,317,525,0
32550.0,0,3,1,36,2,2,3,4,4,4,10028,10648,9864,9104,7856,8571,494,734,624,835,440,794,1
4200.0,1,1,3,30,1,2,1,2,3,3,870,705,612,594,621,585,99,173,150,61,154,138,1
86800.0,0,3,2,28,-1,-1,0,0,1,1,18036,15974,15735,14701,13377,12755,1921,2663,1579,1731,1838,1690,0
41650.0,1,2,1,29,2,2,3,2,3,4,6989,7413,7024,6075,6595,6669,2206,2049,2089,3516,3691,2663,0
33600.0,0,1,1,23,1,0,1,0,-1,-2,11390,9432,8058,7731,6629,7013,1907,2302,2639,3040,1972,2079,0
56700.0,1,2,2,21,2,3,2,1,0,-1,38166,30538,28494,23978,25081,24041,8940,3855,3095,3092,4871,6133,0
5600.0,0,1,2,26,-1,-2,-2,-2,-1,0,3005,2622,2458,2633,2773,2832,3294,1597,1799,2083,1252,1252,1
38150.0,1,2,1,39,0,-1,0,-1,-1,-2,29673,31847,32013,28802,25503,20702,3785,2721,2944,3397,2836,2276,0
129850.0,1,1,2,26,0,-1,-2,-2,-2,-2,62196,64957,64028,59512,49124,53272,14823,14987,11303,13146,11404,10284,0
7350.0,1,1,1,31,-1,0,-1,-2,-2,-2,2524,2709,2906,2767,2630,2836,1250,890,1601,1534,705,1441,1
59150.0,0,3,3,22,4,4,4,5,4,3,42053,43430,44324,43646,41750,44470,16537,13193,20706,22384,20802,13410,1
44450.0,1,3,2,36,3,4,5,6,5,6,10953,12037,11983,12388,11441,12241,285,210,481,388,285,380,1
12250.0,0,1,2,51,-1,0,-1,-2,-2,-2,6910,6204,5336,5353,5500,5349,5057,3199,3322,2508,2826,4594,1
22400.0,1,1,1,40,0,1,0,0,1,2,8163,7339,5982,5927,6418,6852,6170,7229,5777,3907,5135,8449,0
193903.49999999945,1,2,1,33,0,-1,-2,-2,-2,-1,184766,184961,202734,164504,159315,134372,21467,13275,18556,9612,15037,8602,0
36050.0,1,3,1,39,-1,-2,-1,-1,0,0,22463,18779,15044,12677,13161,11617,4608,3297,2368,2204,2010,2277,0
147350.0,0,1,1,46,5,5,5,5,6,5,70383,70529,65121,59983,65853,65657,28330,17702,34522,34288,21410,34863,0
19250.0,0,3,1,44,0,-1,-2,-1,-1,0,575,481,523,421,458,445,171,91,228,184,105,170,0
38850.0,1,4,1,45,0,-1,0,-1,-2,-1,25546,27870,24738,26943,24561,25747,12529,9096,7999,11737,4481,12749,0
17500.0,0,2,1,37,-1,-1,-2,-1,-2,-1,11235,11844,13024,12007,12096,12018,523,406,668,422,704,449,0
34300.0,1,1,1,51,0,0,0,-1,0,1,16888,14140,13699,11018,11566,11310,4723,8147,6114,5209,3696,6208,0
10850.0,1,1,2,32,-1,-1,-1,0,-1,-1,1798,1654,1482,1491,1541,1470,1169,1157,669,987,1402,780,1
5600.0,1,1,2,48,0,-1,0,0,0,-1,2896,2744,2520,2506,2171,1821,815,1321,904,1076,474,1046,0
14350.0,1,1,1,42,0,-1,-2,-2,-2,-2,8390,8676,9204,10077,8764,9314,747,757,1719,1959,717,812,1
126350.0,0,3,2,29,0,-1,0,0,1,1,45681,45779,37464,31891,32457,34369,11919,9895,9655,5155,10538,8919,1
3500.0,1,1,2,21,-1,-1,-2,-2,-1,-2,2388,2459,2285,1935,1913,1988,1174,1022,1278,754,1146,1043,0
27300.0,1,1,1,37,-1,0,-1,-2,-2,-2,4214,4432,3669,3396,3255,3065,61,52,65,73,72,59,1
20650.0,0,2,1,21,2,3,2,3,3,2,13081,13268,12919,13859,15212,14359,6141,5860,12792,5470,10701,8541,1
26250.0,0,3,2,37,6,6,5,6,5,5,12845,11503,10292,9915,10849,10957,2925,2238,4368,2718,4128,1726,0
9800.0,1,1,2,26,3,2,3,2,3,2,7711,6976,6392,5947,6185,6012,712,790,1042,847,761,886,0
63700.0,0,3,1,42,0,1,2,2,3,2,12869,11898,12580,10565,11494,9613,5683,6140,5898,4902,4897,2928,0
21700.0,1,2,1,23,0,0,1,2,3,4,4044,3414,3520,3314,3113,2718,1322,738,1570,1886,1519,811,1
168350.0,0,2,2,53,-1,-1,-2,-1,0,-1,85732,69326,60105,60077,53988,53218,45288,59382,38903,40171,20209,16233,0
8050.0,0,3,1,37,0,1,2,3,4,5,3494,3229,3219,3449,2961,2427,2228,1158,1240,1078,1303,626,0
47600.0,0,1,1,21,-1,-1,-1,-2,-2,-1,19347,21264,19437,17970,16553,13417,5682,6126,3652,6237,5770,1996,0
23800.0,0,2,1,42,5,6,7,6,6,5,13631,11824,11969,10712,11695,12068,2191,1564,2565,1665,2451,2116,0
15750.0,1,3,1,21,-1,0,0,1,0,-1,1269,1132,990,847,713,577,366,329,237,181,134,101,0
6300.0,0,3,2,40,0,1,0,0,1,0,1262,1138,1024,1017,997,1059,400,449,384,378,192,205,0
161350.0,1,1,1,27,1,0,-1,0,-1,-2,79539,69929,68500,62879,65445,65561,28654,27140,20358,14565,20560,14154,0
11550.0,1,1,2,56,0,-1,0,1,1,2,4042,3404,3406,3675,3565,3572,1046,528,782,844,983,593,0
38500.0,1,1,2,34,2,1,0,1,0,0,6361,5353,4459,4134,4138,3466,1013,679,1391,698,1173,1077,0
13300.0,0,3,2,21,-2,-2,-1,-1,-2,-2,8539,8105,7685,8075,7338,6582,1043,1111,418,439,850,838,0
65800.0,1,3,1,33,3,3,3,4,3,4,15384,16424,17344,15925,16770,18246,1960,1881,3973,2832,2508,2935,0
9450.0,0,2,1,26,-1,-1,0,-1,-1,0,1243,1168,983,826,895,845,564,673,505,222,341,344,1
103250.0,1,1,2,48,-1,-1,-1,0,1,0,32426,33432,34612,37130,36474,35323,4362,4876,4102,2907,4370,4688,0
9450.0,1,1,1,38,0,0,1,0,0,-1,5596,5218,4799,4052,3947,3775,355,372,288,302,234,167,0
27650.0,0,2,2,31,1,2,1,2,1,0,17087,16935,14782,13505,10877,9402,4252,3863,1387,3382,2882,1447,1
25550.0,1,4,2,39,0,-1,0,0,-1,-2,9079,8754,9156,8128,7179,7612,1410,2281,2602,3214,2178,1133,0
16800.0,0,3,2,43,-1,-1,-2,-2,-2,-2,2060,2148,2260,2345,2297,1984,301,260,280,234,169,191,0
9800.0,1,3,2,42,1,0,-1,-2,-2,-1,1845,1625,1663,1389,1248,1159,975,480,798,515,280,358,0
17500.0,0,2,2,21,-1,-1,0,1,2,2,4978,5372,5178,4940,4982,5134,1233,1771,666,1530,1606,1396,0
28350.0,1,4,2,48,1,0,1,0,0,1,17101,17010,13626,14595,13234,12575,9616,4108,6081,8018,6682,6640,0
8750.0,1,3,1,21,7,7,7,6,7,8,810,688,649,600,491,463,360,329,138,128,290,190,1
11200.0,0,1,2,45,-1,-1,-2,-2,-2,-2,4067,3263,3141,3413,3323,3285,966,1477,1263,983,687,982,0
7700.0,1,3,1,29,0,1,0,-1,-2,-1,1728,1481,1336,1394,1451,1275,344,745,523,425,401,312,0
23450.0,1,2,2,32,-1,-2,-2,-2,-1,-2,3985,3680,3104,2570,2466,2707,400,604,625,411,325,374,0
156100.0,1,2,2,32,1,1,2,3,3,2,119342,114188,115383,106348,87107,79400,20711,33089,39720,37170,35462,24194,0
25900.0,1,4,1,36,0,1,0,0,1,1,17702,16088,13944,12043,11744,10656,5652,5128,4568,3182,2337,3801,0
9100.0,1,1,2,47,-2,-1,-2,-2,-2,-2,2741,2251,2393,2499,2410,2596,577,645,463,296,834,463,0
22400.0,0,3,2,47,0,0,-1,0,-1,-2,8832,8550,7870,8429,8829,7386,2975,2769,2179,3114,2974,1282,0
43750.0,1,2,2,37,0,1,0,1,2,3,17770,17057,15213,13541,14790,12114,5326,4813,4151,7537,6244,3657,0
32550.0,1,4,2,43,0,1,0,1,1,1,6943,6019,5815,5217,5586,4907,1499,1034,1191,1027,982,702,1
43750.0,1,1,2,33,0,0,1,1,0,1,16598,17168,14939,12121,10511,9284,5453,2914,1979,3942,1881,1666,0
5250.0,1,2,2,32,1,2,1,0,-1,0,3153,3148,3309,2882,2908,2740,502,438,716,589,599,400,0
40600.0,0,1,2,43,2,2,3,2,3,2,13225,12891,10884,9432,8564,7220,3259,3058,1587,1950,1380,1438,1
37800.0,0,1,1,45,-1,-2,-2,-1,-2,-1,7866,6740,7017,5903,5769,6209,2174,2057,3134,2753,1768,2082,0
9800.0,0,1,1,30,-1,-1,0,0,-1,0,4700,4967,5458,4846,4639,4376,2325,1397,2834,1227,1169,2178,0
176400.0,0,2,2,50,0,-1,-1,-2,-2,-2,96286,78940,64181,66534,57283,47669,15485,9266,13430,12972,11209,11332,0
4550.0,0,4,1,47,5,4,5,6,7,7,1389,1242,1270,1170,1033,1061,316,241,287,496,213,424,0
87850.0,1,1,2,21,0,0,0,0,0,1,34054,30817,28742,26795,24107,25429,2678,1358,2956,1697,2829,2517,0
15750.0,0,1,2,27,-1,0,-1,0,0,1,3271,2841,2844,2477,2214,1790,838,1872,1156,797,1203,671,0
18550.0,1,1,2,29,0,-1,0,-1,0,1,6012,5125,5472,5839,6043,6079,1218,772,887,948,722,1387,1
32900.0,0,2,1,32,-1,-2,-2,-2,-1,0,5813,5646,5102,4579,3663,3850,901,446,1055,491,757,754,0
4550.0,1,1,2,25,4,4,4,3,2,1,1783,1447,1395,1202,1205,1072,401,281,260,353,216,312,0
193903.49999999945,1,4,2,34,-1,0,-1,0,1,0,116547,102000,106552,88759,83639,72244,9770,7124,6131,4162,3516,3233,1
28350.0,0,2,1,37,-2,-1,-2,-1,-1,-2,17796,17813,18441,19066,15748,12624,2958,1728,3717,1713,3518,2388,0
6300.0,1,3,2,51,0,0,0,0,1,2,868,908,794,669,643,541,68,81,35,37,51,36,0
17500.0,1,3,2,45,-1,-2,-1,0,0,0,1312,1183,1142,1013,1033,850,937,1134,492,350,916,629,0
21700.0,1,2,1,57,-1,0,0,-1,-1,-2,3746,3174,3470,3620,3933,4093,418,765,684,834,413,899,0
26250.0,0,4,1,23,1,2,3,3,4,5,8686,9109,9334,8102,8298,7399,2446,1056,990,1956,1568,1530,1
10850.0,1,3,2,36,1,2,3,2,1,2,6818,5718,6015,5031,4112,3796,3760,2326,1616,2316,1380,2590,0
65800.0,1,1,1,34,-1,0,-1,0,1,2,13611,13704,13155,12914,12086,12669,4174,4120,1782,2692,2177,2071,1
70350.0,0,3,1,34,0,0,-1,0,1,0,18786,15220,12749,12014,10878,11632,1074,936,536,452,296,302,0
138950.0,1,2,2,30,0,1,1,2,2,1,73634,71950,68662,69045,55396,59739,20203,12072,10567,17949,7104,14179,0
31500.0,0,1,1,31,1,2,3,2,3,4,20598,19150,20779,21090,20310,19778,5532,3807,4043,3275,5502,2736,1
67550.0,0,2,2,31,0,1,2,1,1,0,7737,7532,7188,7127,6398,6426,543,872,503,702,489,593,0
111650.0,1,1,1,42,2,1,1,1,2,1,50316,46997,43853,36757,32363,26136,8206,14904,8062,11341,3830,7493,0
4200.0,1,2,1,38,3,3,3,4,5,5,1271,1337,1200,1152,992,916,16,13,11,10,8,8,0
178150.0,0,3,2,29,-1,-2,-2,-1,-2,-2,96251,88155,85427,77014,73332,80005,42038,37078,41765,41439,27603,20455,0
46200.0,1,1,1,44,-1,-1,-1,0,-1,-1,3605,3534,2944,2978,3067,3275,1538,2164,1636,1842,919,1028,0
12250.0,0,1,1,21,-1,0,0,0,1,0,5540,4443,4885,5073,4924,4111,379,224,300,569,194,230,0
19600.0,0,4,2,42,-1,0,-1,-1,-2,-1,12382,11887,12096,10264,9841,9658,1525,2435,2907,1911,1368,994,0
15050.0,1,2,2,40,1,2,3,2,1,2,4226,4540,4838,4462,4391,3705,3325,4075,3666,3574,4133,3560,1
7350.0,1,1,1,26,-1,-1,-1,-2,-2,-2,1169,1055,946,814,887,812,41,51,57,61,34,34,0
78750.0,0,4,1,37,0,-1,0,1,1,1,16618,16023,12977,13522,14350,11781,1357,2716,1307,2735,2884,991,0
144550.0,0,4,2,25,5,4,5,4,3,3,26126,24235,20213,16908,16945,17147,6798,2542,4278,3110,2875,4754,0
3500.0,1,1,2,39,1,2,3,4,3,4,839,686,655,688,587,516,37,52,24,44,32,20,1
116900.0,1,2,1,21,0,0,-1,0,1,1,89020,83660,79386,67427,64159,65197,1009,1138,1239,1281,1273,635,0
22400.0,1,4,2,39,-1,0,0,-1,-2,-2,6874,6755,5796,5457,4672,4516,1392,1081,850,1863,1597,1465,0
38850.0,0,1,1,21,1,0,0,0,0,1,12263,10061,9457,10044,8182,7105,3226,2429,1637,2612,1294,1773,0
8750.0,1,2,1,39,0,1,2,3,4,3,6926,7575,7133,7631,6562,6856,1737,2321,1943,1474,2463,1025,1
21350.0,1,1,1,24,0,1,0,1,2,2,11245,9051,9092,7472,6512,6534,972,1615,1062,1159,957,822,0
82600.0,1,2,1,37,0,0,0,1,1,0,33165,30898,26297,22756,22581,22778,7481,5277,2377,2135,4568,2629,0
7000.0,1,1,1,44,2,1,0,0,0,-1,766,719,631,576,567,562,45,98,58,84,41,44,1
41300.0,1,2,2,24,0,0,0,-1,-2,-1,23434,20179,17970,17972,15692,14222,334,273,280,274,191,97,0
59150.0,0,1,1,21,3,3,3,3,3,3,40212,39474,31806,25981,21912,24044,10387,15567,11459,10717,9241,9882,0
14700.0,0,1,2,22,0,-1,0,0,0,-1,1539,1232,1157,1063,1148,992,614,407,318,354,585,400,0
8400.0,0,1,2,30,1,2,2,3,4,4,1074,862,729,690,633,532,320,183,104,123,158,167,0
19250.0,0,1,2,24,-1,-1,0,0,-1,0,6057,5538,4673,4305,3783,4132,1616,2625,1863,772,1669,1934,0
113400.0,1,3,1,21,0,1,2,1,0,-1,61233,53192,44455,39591,41876,43197,12189,12921,7706,5972,6442,10733,0
44450.0,1,4,3,25,-1,-1,-2,-2,-2,-1,22104,22356,22951,22189,17815,18011,1968,3056,2720,3629,2123,1077,0
67200.0,0,3,1,46,1,0,-1,-1,0,0,27543,25728,22719,24653,22001,19274,8623,6036,6310,5689,5659,5140,0
3500.0,1,2,2,48,2,3,4,3,3,4,1463,1577,1450,1376,1375,1141,249,271,112,195,239,156,0
15750.0,1,1,2,22,3,4,5,5,5,4,9264,8339,8399,8204,8441,9086,1488,1131,832,1088,891,1472,1
18900.0,0,1,2,40,1,2,3,4,3,3,3990,4307,4314,4354,4025,3734,429,399,270,267,160,407,0
7700.0,1,1,2,39,-1,-1,0,0,1,1,2078,2195,1825,1841,1515,1563,220,281,140,88,105,119,0
14350.0,1,3,1,26,0,1,1,0,0,0,7515,6377,6330,6258,5731,5070,2358,2059,1704,2840,3357,2924,0
28000.0,0,1,2,56,-1,-2,-1,0,0,1,19094,15905,16818,14573,14667,15680,3638,2757,3409,1259,2300,1836,1
11200.0,0,4,2,33,-2,-2,-1,-2,-2,-1,5474,6007,5906,5436,5887,6180,3590,3240,3248,3583,2946,3061,0
16100.0,0,3,1,36,3,4,3,2,3,3,4836,3881,3888,3599,3185,2673,763,292,790,661,384,307,0
52150.0,0,4,1,21,3,4,3,3,2,3,47749,43270,44158,35580,28620,29216,8203,15181,7079,11497,7173,9839,1
13300.0,0,2,1,40,1,1,0,-1,0,0,5564,5378,4331,3954,3311,2913,210,288,273,239,130,95,1
55650.0,1,2,2,21,0,0,0,0,1,2,13707,11697,11180,11521,12430,10655,3828,4270,3484,2698,4502,3316,0
17850.0,1,1,1,37,0,1,2,2,2,2,11767,11930,11095,11249,12261,12065,2122,3542,1717,3746,1633,3482,0
11200.0,1,2,2,30,1,0,1,2,1,1,5256,5515,5758,5355,4602,4201,532,895,1377,1439,613,510,1
79450.0,0,4,1,29,1,1,1,0,-1,-2,35538,35100,34648,35211,32643,27785,11589,5578,5618,4637,7318,7679,0
25900.0,0,1,2,28,3,4,4,3,3,4,8634,8124,7178,5910,5977,5965,1147,641,652,461,632,977,0
3500.0,1,1,1,48,3,2,2,3,2,1,743,722,773,713,772,633,511,495,246,234,293,317,0
3500.0,1,1,1,44,0,0,0,1,0,0,686,607,510,519,539,572,146,267,192,191,104,192,0
10850.0,0,4,1,43,0,0,1,1,0,0,2945,2847,2956,2732,2535,2138,571,524,586,637,744,298,0
15050.0,0,1,2,34,0,1,2,3,2,2,8061,8464,8298,7238,6153,6622,2577,4066,3671,2313,3383,3859,0
29050.0,1,3,2,26,2,3,4,3,3,4,8877,7305,7080,7278,6945,6162,802,348,574,337,299,419,1
25550.0,0,1,1,30,2,3,4,5,6,7,2290,2065,2076,1739,1770,1445,346,499,397,218,396,283,0
9450.0,0,3,2,29,-1,0,-1,0,-1,-1,2265,1916,1717,1436,1578,1615,461,486,229,194,373,189,1
21350.0,1,2,1,38,2,2,1,0,1,2,4577,4999,4725,4077,3781,3820,4051,3295,4698,2568,3131,2609,1
16100.0,0,1,1,38,-2,-2,-1,-1,0,-1,6745,5660,4779,5252,5192,5522,1307,618,913,459,1102,808,0
13650.0,0,2,2,35,0,1,0,1,1,2,11101,11942,11675,9443,9024,7668,926,750,1181,774,612,758,0
13300.0,1,3,1,44,2,2,1,1,2,2,5175,4475,4128,3495,3472,3257,854,270,596,612,557,538,0
193903.49999999945,1,2,1,32,-2,-1,0,0,-1,0,77146,84016,83641,73006,65128,58133,26868,37745,21958,21876,23610,22388,1
7350.0,1,2,2,39,0,0,0,-1,-2,-1,2849,2365,2412,2155,1876,1838,1262,1149,819,1258,1326,539,0
8750.0,1,1,2,23,-2,-1,-2,-2,-2,-2,5521,5646,5592,4893,4545,3972,1026,2687,2019,1153,1206,1575,0
18550.0,0,4,1,53,0,0,-1,-1,0,0,6713,6466,5206,5097,4227,4099,1045,992,696,673,246,393,0
82950.0,0,1,1,44,-2,-2,-1,-2,-1,0,8859,9739,10635,9131,8383,8042,770,950,594,500,419,810,0
20300.0,1,1,2,28,2,2,2,1,2,3,6238,5279,5202,4208,4380,3651,2210,1004,1559,1368,1300,559,0
27650.0,1,1,2,43,-1,0,1,2,1,1,22204,22239,20040,16767,15174,16570,6440,7109,5179,3866,2042,4059,0
142450.0,0,1,1,43,1,0,-1,0,-1,0,97976,88571,96663,77408,64110,53672,23918,25107,27148,24495,19628,9007,0
30450.0,0,2,1,21,0,0,1,1,0,0,12139,10068,9377,8623,8493,7529,2084,835,1244,1536,1085,856,0
9100.0,0,2,2,44,-1,-1,-2,-1,0,-1,2303,2392,2249,2010,2204,2270,78,96,58,38,51,91,0
75250.0,1,2,1,25,-1,-2,-1,-2,-2,-2,49131,43314,35618,35540,37189,38367,12148,25436,9923,21936,22849,11808,0
23450.0,0,1,2,41,-1,-1,-2,-1,-2,-2,12222,10697,10364,9606,8405,7934,8265,4726,4533,7847,2974,6194,0
16800.0,1,1,2,51,0,0,1,0,1,1,12862,12378,11226,10878,9189,7948,2413,1591,3029,1744,3062,1932,0
8750.0,0,3,2,38,1,0,-1,-1,0,-1,981,954,991,959,981,803,244,241,325,197,352,377,0
24150.0,1,3,1,63,0,-1,0,0,-1,0,7512,7856,8234,7106,6796,7142,4754,4452,3034,2105,3117,3372,0
9800.0,1,1,1,42,-1,-1,-1,-2,-1,-1,2136,2265,1999,1832,1826,1859,486,414,628,721,490,384,0
21350.0,1,2,2,34,0,1,0,1,1,0,5041,4070,3432,3655,3189,3111,1722,1686,840,1048,527,499,0
17500.0,1,1,1,34,-1,-1,0,0,-1,-2,13213,10804,9933,8096,7854,6954,2059,1526,839,695,574,670,0
62300.0,1,3,1,39,-1,-1,-2,-2,-2,-1,11390,10094,9613,8959,7935,7523,8712,5699,2908,6341,3831,5260,0
6300.0,0,4,2,35,0,1,0,1,1,0,3437,3115,3166,3106,3040,2799,2472,2028,2576,994,1217,1568,0
10150.0,0,1,3,21,2,1,0,1,2,1,5633,4868,4910,4257,4118,3376,1516,2162,1076,1948,2328,1583,0
