ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
23330,78000,2,3,1,31,-1,-2,-2,-2,-2,-2,15481,14209,14549,11785,12516,11237,5301,3114,3240,6135,5130,6079,0
23331,17000,1,2,2,28,2,2,3,4,3,4,2715,2947,3123,2525,2179,1815,355,167,458,298,179,228,0
23332,29000,2,2,2,29,0,1,1,2,2,2,6875,6411,5176,4142,3858,3536,1900,1667,737,1143,505,683,0
23333,59000,2,2,3,39,0,-1,-1,0,1,0,31276,28982,26436,21342,20419,21971,8330,4523,6121,4946,6614,9208,0
23334,23000,2,6,2,28,1,0,0,0,-1,-2,5498,4555,4107,3885,3132,2699,1164,635,852,380,441,433,0
23335,22000,2,1,1,41,4,4,4,3,4,4,1454,1452,1162,1245,1341,1141,197,238,151,330,236,264,1
23336,50000,2,1,2,38,2,1,2,3,4,5,26723,27348,26492,25477,24202,23863,2875,2987,2865,3203,2899,1855,0
23337,156000,2,1,2,25,-2,-1,0,-1,-1,-1,63044,56446,53356,48199,39127,39421,20230,17608,24596,28538,28838,25024,0
23338,75000,2,3,2,46,0,0,1,1,2,2,33373,30691,27190,26053,25816,25508,8000,9265,8269,6754,4466,6652,0
23339,32000,2,2,1,36,-2,-1,-2,-1,-1,0,24068,20686,21517,17547,18231,17588,2316,3612,2498,1290,2083,2047,0
23340,77000,2,3,1,29,0,0,1,0,-1,0,56850,50544,43691,43980,38004,30690,2783,1538,3444,1742,2361,2313,0
23341,38000,1,1,2,52,0,0,-1,-2,-2,-1,4803,4091,3476,3732,3560,3261,603,773,492,470,702,218,0
23342,103000,2,2,2,35,-1,-2,-2,-2,-2,-2,55743,49153,46182,47325,49664,49301,23836,25568,23590,43199,41385,31735,1
23343,30000,2,1,1,38,2,1,0,-1,0,-1,16894,17145,18297,19601,19218,17596,3669,4092,6839,3326,5683,5702,0
23344,36000,2,2,1,35,-1,-2,-2,-1,0,1,13848,13322,12719,13923,11353,9638,782,725,358,911,416,387,0
23345,66000,2,1,2,48,-1,0,1,2,3,4,13146,13760,14800,13850,11281,9964,772,354,587,722,501,481,0
23346,122000,1,2,2,51,-1,-2,-2,-1,0,-1,38154,35445,31323,29513,27577,24636,6089,5550,1733,3041,2172,2714,0
23347,137000,1,3,2,37,-1,-1,-2,-2,-2,-1,20528,22269,19599,20635,18674,16276,1099,1229,1532,2005,1098,1749,0
23348,117000,1,4,1,36,0,0,0,-1,-1,0,28029,22893,19474,19278,15557,16807,984,808,757,618,239,335,0
23349,434000,1,1,1,44,2,2,3,3,4,5,81498,66119,65576,71106,77810,79226,7235,11737,9769,10064,7237,8743,0
23350,88000,2,3,2,31,1,0,-1,0,0,0,43052,39182,38007,40343,42831,42967,32778,33608,33122,16284,38581,16366,0
23351,91000,1,3,0,37,-1,-2,-2,-2,-2,-2,18492,15492,13913,12083,10302,8954,4897,3892,4778,2217,1659,2244,0
23352,59000,2,1,1,29,0,1,0,-1,0,-1,16809,16470,14339,15031,14234,14614,4439,1906,2938,4045,1741,3546,0
23353,33000,2,2,2,52,-1,-2,-1,-1,0,0,25300,25469,21324,18199,19778,17385,329,445,359,286,271,259,0
23354,64000,1,2,2,45,3,2,1,1,0,1,42405,40676,38071,36717,29915,24959,11752,8547,9508,5372,9568,4924,0
23355,65000,1,1,2,51,-1,0,-1,-2,-2,-2,16770,17306,15259,15087,12706,11822,9425,7223,8341,9153,6921,2574,0
23356,55000,2,1,2,30,0,1,0,0,1,2,12922,12212,10446,8967,8325,7768,4415,7062,3058,2106,3062,3842,0
23357,53000,1,1,1,43,-1,0,0,0,-1,-1,20142,21164,22040,19181,17316,15471,7562,10871,5045,5228,5685,8032,0
23358,236000,1,2,1,39,0,-1,-1,-1,-1,-2,180006,190937,205111,178764,179029,182079,4221,10278,11303,10918,9857,4842,0
23359,24000,2,1,1,38,0,0,-1,-2,-2,-2,8089,6660,6991,5719,4959,4577,1874,883,1951,707,952,1031,0
23360,38000,2,1,1,50,0,1,1,2,2,3,14528,15349,12747,11336,10183,10648,3010,2751,4740,3848,1574,2521,0
23361,34000,2,2,1,27,1,1,0,1,1,0,23150,23763,23016,24266,20151,20956,8923,6760,6892,8617,12341,9659,1
23362,171000,1,2,2,29,3,4,5,6,7,6,116729,99695,96949,88680,80422,81041,80762,104719,55766,74540,73671,30303,0
23363,192000,1,1,1,30,0,-1,-1,0,-1,-1,117296,127238,135435,126897,127757,122252,43952,42126,56896,63580,55820,67773,1
23364,57000,2,2,1,22,0,1,1,2,2,1,6030,4930,4709,5148,4825,4462,2031,821,916,1757,1169,1140,0
23365,34000,2,6,1,21,5,6,7,6,6,5,9122,7398,6472,6631,6708,6401,4686,3490,2205,3279,1750,2734,0
23366,56000,2,1,1,33,1,2,3,3,2,2,15655,13681,13397,11516,9848,8284,6799,9194,6252,5933,3237,3354,1
23367,286000,1,1,1,42,0,-1,-2,-1,-1,-2,222471,241922,248967,252999,262148,235480,116840,147791,61724,94797,101209,80778,0
23368,12000,1,1,1,33,0,0,0,0,0,1,5707,4771,3869,3563,3817,3758,1498,572,479,593,1188,1130,0
23369,68000,1,1,2,27,-2,-2,-2,-2,-1,-2,13207,12272,10308,9553,8644,9013,35,27,17,24,19,9,0
23370,52000,2,2,2,46,2,2,3,3,2,1,23490,22218,21584,18689,20530,18038,11011,6113,7931,14078,10974,10433,1
23371,33000,1,4,1,25,0,1,2,3,2,3,3619,3954,3612,3485,2878,2367,980,571,1135,480,1049,465,1
23372,99000,2,2,2,21,0,0,-1,0,0,0,41459,38314,35947,33948,37313,34857,10029,10240,9905,12412,11703,7545,0
23373,59000,1,2,0,21,-1,-2,-1,0,0,1,36822,39112,37203,35621,28561,27107,17132,11142,24888,22228,18128,12827,0
23374,28000,2,2,2,49,4,3,3,2,2,1,14709,15076,15974,14665,16064,17459,8467,7816,12527,10733,5436,12762,1
23375,318000,1,1,0,33,-1,-1,-2,-2,-1,-1,110527,98218,89437,96961,80787,72092,64680,32942,45345,41281,28182,31041,0
23376,25000,2,1,2,47,-2,-2,-1,0,-1,-2,6620,6603,5543,4992,4206,4480,1396,2331,1877,1150,1154,601,0
23377,68000,1,3,2,46,1,2,2,1,1,0,12791,12083,11232,12312,10873,8843,1930,4224,2550,1817,2528,2022,1
23378,71000,2,2,1,21,-1,-2,-2,-2,-1,-2,23565,23990,24422,23193,23566,22752,2511,2527,2548,2365,1135,1476,0
23379,107000,2,1,1,36,-1,-2,-2,-2,-2,-2,42089,34822,38239,35681,35672,30924,126,99,159,114,116,65,1
23380,50000,1,1,0,42,0,0,-1,-1,0,-1,20234,22248,20669,20619,20035,19430,1611,2122,2796,3484,1950,3571,0
23381,35000,2,2,2,25,-1,-2,-2,-2,-2,-2,11502,11381,10861,10646,8681,9199,1069,600,482,681,367,535,0
23382,180000,2,3,2,23,2,3,3,4,4,3,59125,62719,65188,70773,70331,62301,11391,8816,10782,7815,6326,13052,0
23383,34000,2,2,2,40,0,-1,0,1,2,1,6669,6916,6837,6646,5625,5623,471,550,750,428,468,722,1
23384,11000,2,3,2,24,0,0,-1,-1,0,-1,5117,5167,5265,4702,4972,4797,974,1001,1637,2006,2249,1834,0
23385,56000,2,2,2,38,-1,-1,-1,0,0,1,20539,20292,22018,22029,18144,19374,1508,2853,1605,4490,3473,4067,1
23386,194000,1,1,2,42,0,-1,-2,-1,-2,-1,18072,15631,14477,14684,14166,11847,1933,2036,1342,2509,2663,1529,0
23387,89000,1,4,2,43,1,0,-1,-2,-1,-1,23088,21140,19904,18202,19149,15914,2690,3941,3112,4377,2229,2235,0
23388,30000,2,1,1,42,-2,-2,-2,-1,0,1,1979,1605,1604,1315,1201,1205,800,596,527,883,765,370,0
23389,102000,2,1,2,47,3,4,5,6,6,7,36280,30759,29162,26528,26724,29082,3751,4678,3060,3226,2010,2920,0
23390,56000,1,3,1,26,0,1,2,1,1,1,36550,31448,27731,24833,22586,19362,7249,5111,7807,6420,8596,3337,0
23391,65000,2,1,1,51,-1,0,-1,0,-1,-1,9607,8557,7342,7889,6991,6714,4215,3653,6267,3228,5959,4103,0
23392,27000,1,2,2,30,0,0,0,-1,0,-1,7137,6215,5516,5647,5648,4597,588,730,328,369,811,271,0
23393,101000,2,3,2,25,0,0,-1,0,0,1,49367,48404,39144,34125,30786,26050,5079,13628,9712,7733,4806,6789,0
23394,85000,2,2,2,45,-1,0,-1,-1,-2,-1,56533,55998,58838,56160,52384,47542,5041,6225,8227,6544,4904,2577,0
23395,31000,2,1,1,41,1,1,1,2,2,3,19936,17128,15308,16551,18148,17849,4960,3918,2036,3001,4461,1570,0
23396,170000,1,2,1,21,-1,-2,-2,-2,-2,-2,128677,116826,102178,105903,94129,96619,77222,48673,36709,56160,41600,50115,1
23397,75000,2,3,1,43,0,1,0,-1,-2,-2,43401,47732,40297,35784,28946,30756,3505,8203,5316,3169,3288,3662,1
23398,200000,2,2,1,38,-1,-2,-2,-2,-2,-1,116996,121566,125810,117964,121763,124352,8256,6026,8889,12092,10917,5696,0
23399,26000,2,2,1,35,0,0,0,-1,-1,-1,5408,4391,3723,3752,3293,3364,1302,1515,1584,1055,704,907,0
23400,169000,1,6,2,31,0,-1,0,-1,-1,-2,49637,45525,37773,38441,32480,30256,11293,8814,15969,13312,9418,14561,1
23401,68000,2,4,2,47,2,2,3,3,2,2,20579,19044,18535,16825,17315,15125,687,1409,949,900,707,497,0
23402,78000,2,2,1,50,1,2,1,1,2,2,46179,45057,44876,45832,48400,43107,27271,19199,14537,28093,34318,21123,1
23403,279000,2,1,1,41,2,1,0,-1,-2,-2,91803,76998,74391,70119,56697,51663,46252,33345,26903,37821,33756,22037,0
23404,77000,2,2,2,24,-1,0,0,0,-1,-2,1621,1541,1608,1532,1613,1672,48,46,68,69,46,74,0
23405,59000,2,1,2,24,-1,0,-1,0,0,1,22811,19143,18261,16316,13148,12362,3809,4767,4107,2496,3563,1668,0
23406,79000,1,2,2,27,-1,-2,-2,-2,-2,-1,20293,16770,17165,14954,12802,13602,3900,8277,3959,7467,3293,4852,0
23407,136000,2,2,3,44,4,4,5,4,4,3,14708,15018,13841,11415,12303,13392,3278,4266,3845,4382,3130,3779,1
23408,44000,2,2,1,32,6,5,5,5,6,5,26379,26698,24618,26709,27767,27614,22572,21668,16458,24522,22723,16607,0
23409,24000,1,2,0,41,-2,-2,-1,-2,-2,-2,2978,2624,2570,2676,2654,2427,177,114,163,200,227,75,0
23410,33000,2,4,2,30,0,-1,0,1,0,-1,1895,1779,1713,1603,1610,1760,1374,1450,624,810,1462,953,0
23411,58000,1,1,2,48,-1,-2,-2,-2,-2,-2,23617,20843,17107,14882,14903,15828,3112,3027,2684,1381,859,1439,0
23412,40000,1,1,1,24,0,0,-1,0,1,2,14286,14352,15351,15791,14482,11596,794,557,347,750,422,402,1
23413,47000,2,3,2,33,-1,0,1,0,0,1,23682,21980,22552,18270,19794,20901,6564,16793,17505,11846,5865,8832,1
23414,112000,2,2,1,33,-1,0,0,1,0,0,36558,39722,33261,35759,34746,33139,24291,12355,21833,10292,23034,15780,0
23415,96000,2,2,1,41,0,1,1,0,-1,-2,12271,12791,14008,13890,12694,12717,92,197,140,157,279,161,0
23416,17000,2,4,2,38,0,0,0,0,-1,-2,1789,1482,1540,1403,1312,1411,779,332,349,400,604,319,0
23417,78000,2,2,1,49,1,0,0,0,1,2,40919,39584,37523,30184,32233,27597,14019,21157,8415,11934,16326,13529,1
23418,238000,2,2,2,47,-1,-1,0,1,0,-1,40242,38953,41518,35381,32510,33735,38536,33633,40251,24870,32883,26049,0
23419,58000,2,1,2,29,2,3,2,2,2,1,4125,3884,3329,3532,3577,3190,1381,1157,981,1104,1205,774,0
23420,37000,2,2,2,35,-1,0,0,1,2,2,9190,9843,10513,9158,8482,7550,2954,1329,1595,2172,1288,1816,0
23421,481000,2,2,1,35,0,0,0,0,1,0,232807,250109,243138,197435,193409,208490,94546,57777,92134,42114,60800,98251,0
23422,81000,1,2,2,30,2,2,1,0,1,2,27945,23432,22294,21845,18280,15373,6264,3800,4732,4175,4895,3766,0
23423,62000,2,3,2,21,0,1,0,1,2,3,28065,28078,26119,23293,18923,17469,8630,22129,20969,16449,15240,7754,0
23424,121000,2,2,1,35,-1,-1,-1,-2,-1,-1,48683,46095,44117,41999,43854,38468,20449,17137,23571,30357,18350,10616,1
23425,42000,2,5,1,43,5,4,5,5,5,6,10786,10696,10073,10124,10167,10399,2334,2907,2864,3583,1734,2179,0
23426,44000,2,3,0,37,0,0,0,1,1,1,35297,35416,29522,29035,23755,22450,22189,19640,11212,15567,12622,11914,0
23427,62000,1,2,1,38,1,0,-1,0,0,1,26307,22709,18221,19694,16566,16926,8517,6158,6810,6468,7728,10042,0
23428,185000,2,2,1,48,3,2,1,1,1,2,95079,86618,85716,69701,72842,63730,12567,21980,12769,12591,8135,17347,0
23429,228000,1,2,1,27,-1,-2,-2,-1,-2,-2,155634,165727,179691,195480,206811,198186,42248,121763,84356,72935,60452,76593,0
23430,53000,1,1,2,28,3,2,2,1,2,1,23638,25341,26828,24555,25619,26116,12095,8765,11576,14816,13759,18732,0
23431,25000,2,1,2,31,0,-1,-1,-1,-1,-1,6928,6797,5793,5263,4274,4071,1565,1225,671,1314,967,1053,0
23432,54000,2,1,1,45,-2,-2,-2,-2,-2,-2,6098,5092,4521,4580,4706,4006,1087,1491,1837,1642,891,1557,1
23433,50000,2,4,2,43,-1,-2,-1,0,0,1,12037,12385,11170,10709,8638,8472,7782,3738,5655,5343,2694,6112,0
23434,34000,1,1,1,37,0,0,-1,-2,-2,-2,21826,20156,20383,19890,18680,16916,6030,7596,7916,4857,3146,3907,0
23435,118000,2,2,1,48,2,2,1,0,1,1,31065,29168,26275,25958,22078,22330,2377,3256,2912,2951,2965,2247,1
23436,254000,2,2,1,26,-1,0,-1,0,-1,-1,127648,113481,106724,100817,108571,118041,9209,4841,7689,6631,7596,7937,0
23437,209000,1,2,2,31,0,0,1,2,3,2,22390,22729,22414,21039,21708,18833,4642,5419,4466,10441,4451,4784,0
23438,61000,1,2,2,38,0,-1,-2,-1,-1,0,5632,4985,5253,5579,5007,4618,2650,1796,1384,1191,1885,1707,0
23439,28000,1,1,2,33,-1,-1,-2,-1,0,0,20753,20277,21990,22437,24393,23341,8574,9748,9987,13185,13979,12512,1
23440,162000,2,3,1,43,0,-1,-2,-1,-1,-2,52858,56768,52908,53433,57120,60909,1111,1276,2560,2099,2134,2147,0
23441,37000,2,4,1,51,0,-1,-2,-2,-2,-1,16990,16718,15938,16227,15489,14278,4226,1981,2673,3810,3451,3200,0
23442,16000,2,2,1,34,3,2,3,2,2,2,1632,1496,1372,1210,1125,905,353,546,502,437,152,256,0
23443,227000,2,3,2,39,0,0,0,-1,0,1,103352,85094,81846,66622,57789,61332,58799,33334,39940,27827,39789,15587,0
23444,31000,2,1,2,44,3,3,4,3,3,3,20224,18482,18045,17097,15057,12295,5887,2824,2778,2627,2091,2593,1
23445,150000,2,1,2,42,3,2,1,1,0,1,43246,35148,30533,33305,29917,30028,7837,7409,8197,7232,4233,4330,0
23446,46000,2,2,2,51,3,3,2,3,4,5,10892,10651,9097,9109,7530,6265,876,425,754,443,559,529,1
23447,21000,2,3,2,39,0,1,0,0,-1,-1,10177,8467,7302,6262,6769,5710,1249,1017,1076,451,571,800,0
23448,32000,2,1,2,35,-1,-2,-1,-2,-2,-2,23361,23390,23330,21952,22394,20396,560,1018,1340,1204,1170,830,0
23449,10000,2,2,2,26,4,4,5,5,6,5,1956,1996,1675,1459,1198,1012,18,35,20,22,23,16,0
23450,21000,1,1,2,38,0,-1,-2,-2,-2,-1,5810,6212,5793,6255,6745,5890,1317,1770,1681,1688,2285,1622,0
23451,122000,1,5,1,27,-1,0,0,1,2,1,98270,103878,86075,85690,93513,93639,37757,16969,26053,12041,18158,12692,0
23452,49000,2,3,2,26,-1,-2,-2,-2,-2,-2,18455,16855,18403,16998,18019,18228,4539,6399,5431,3018,3889,2704,0
23453,70000,1,2,2,39,0,1,2,3,3,3,25283,27207,22015,19611,16954,15063,6798,13768,14843,8881,5442,7248,0
23454,132000,2,5,2,32,2,2,1,2,1,2,39061,39238,40659,44528,38721,35526,2893,4840,2478,6050,3309,5249,0
23455,217000,2,1,2,21,-1,-2,-1,-1,0,0,134706,147319,153017,167949,170746,183677,52565,64367,36443,84061,44892,81861,0
23456,178000,1,2,2,56,-1,-2,-2,-1,-2,-2,75214,82038,88133,94722,90918,76738,21786,37877,42634,57311,42327,54918,0
23457,165000,2,1,1,22,0,0,1,1,0,-1,18123,17160,17611,18028,16821,17154,11626,8321,8274,15571,12844,14420,0
23458,22000,2,1,2,33,0,0,0,1,2,2,10347,10777,10880,9288,8130,7230,3792,1959,3750,3241,1353,1968,0
23459,17000,1,1,1,24,1,2,2,1,0,1,7068,5804,5384,4963,5441,4371,2048,1886,1461,617,1035,1065,1
23460,12000,2,1,1,33,0,-1,-2,-2,-2,-2,5721,5334,4559,4827,4733,3990,3571,2534,2374,1665,1391,1615,0
23461,76000,2,4,1,31,1,1,2,1,2,3,16810,14328,12000,12398,12955,13868,2774,1966,1630,2089,1387,2267,0
23462,167000,1,2,1,29,2,3,4,4,5,4,37974,36029,35605,38544,38718,41292,6264,3131,7186,8059,6393,6632,0
23463,73000,1,1,2,34,0,0,-1,-1,-2,-2,35439,33148,35634,38764,35812,28948,10620,23755,18364,12096,12842,8809,0
23464,81000,1,2,1,25,0,-1,-1,-2,-2,-1,24065,24802,25673,23752,22277,18447,1233,1145,1688,3048,2567,1519,0
23465,332000,1,2,2,40,1,0,0,1,2,3,212235,183350,170668,148254,118758,106922,116428,72656,71651,87263,51611,67069,0
23466,100000,1,5,1,39,-1,-1,0,0,-1,0,38465,38246,33647,28719,31428,34274,3855,1436,2082,1388,1974,2290,0
23467,44000,2,2,2,36,2,2,3,4,5,4,15705,13477,13585,11238,11627,11125,3653,3647,1850,1677,2786,1730,1
23468,10000,1,3,1,40,-1,-1,-2,-2,-2,-1,5324,5434,4816,5170,4882,4036,1248,881,1484,1231,1516,853,0
23469,206000,2,2,2,45,2,3,3,4,3,4,101011,108259,106525,103800,111181,105081,7447,6214,5364,4428,8573,7685,0
23470,55000,1,1,2,22,-1,0,0,1,0,-1,20114,20499,22492,20843,22466,18749,2809,3875,5822,6308,7139,5821,0
23471,109000,2,2,1,50,-1,0,-1,-1,0,-1,61664,58413,49685,48118,47709,51452,19941,25115,10452,16386,6973,10279,0
23472,12000,2,2,2,50,1,1,2,3,4,5,3821,3301,2713,2733,2780,2695,1238,674,1122,1240,994,1421,0
23473,118000,2,2,1,43,0,1,0,1,0,0,50314,49058,49900,51075,53133,55041,13063,14381,7523,5581,13312,8274,0
23474,60000,2,2,2,32,-1,-2,-2,-1,-2,-2,36494,38255,34528,28288,29850,26693,5453,6859,10112,6462,4248,4117,0
23475,10000,1,2,2,55,2,3,4,3,4,4,3000,3069,2577,2526,2547,2110,717,886,602,751,731,398,0
23476,21000,2,4,1,45,-1,0,0,0,1,2,8806,7291,5925,5024,4793,4614,3936,1399,1756,1587,1897,1451,1
23477,29000,1,5,2,21,2,3,3,3,2,2,18703,17107,17686,14575,12051,9787,3633,1857,4684,2068,1866,1843,0
23478,32000,1,2,2,32,0,0,0,0,1,2,7603,6145,6098,6536,6698,7329,5089,3189,2149,2025,3035,4106,0
23479,21000,2,2,2,41,-2,-2,-1,-2,-1,-1,7475,6788,6415,5287,5642,5427,4856,5158,3443,1385,3232,3882,0
23480,54000,2,2,2,23,-1,-1,0,0,0,0,32550,33929,31432,32647,28098,23169,1576,1798,2328,2407,2064,2103,0
23481,121000,1,2,2,45,2,3,2,2,3,2,58864,50779,42215,41580,41922,42489,38372,35866,19436,34585,41375,31370,0
23482,104000,2,5,1,33,-1,-1,-2,-2,-2,-1,27824,24319,24363,23068,24976,25682,15687,11288,11398,9051,11338,12640,0
23483,47000,2,1,2,26,3,2,3,3,4,4,12990,12924,10726,11747,12263,13317,1527,2720,1683,1146,1787,2827,0
23484,121000,2,2,1,33,0,0,1,1,2,2,66295,66922,56153,55263,57840,52395,19477,20228,16306,14366,32342,28122,0
23485,766000,1,1,2,30,-1,0,0,1,2,2,331146,269162,284510,239697,201470,182950,63558,74043,78149,80850,40296,47112,0
23486,76000,1,2,2,21,-2,-2,-2,-2,-1,0,39763,42937,46107,48952,47086,51211,37519,20687,36594,40984,43311,26210,0
23487,21000,2,1,2,35,4,4,4,3,4,3,5808,4878,4195,3420,2801,2495,1360,849,941,392,341,304,1
23488,68000,1,3,1,31,-1,-1,-2,-1,0,1,27730,27468,22087,17875,19194,17432,7290,5728,6689,3318,5358,6724,0
23489,74000,2,2,1,36,2,1,2,3,4,3,18105,17528,17610,18169,19780,16088,1845,959,2183,1991,1650,735,1
23490,16000,2,4,1,25,1,0,1,2,2,1,1636,1372,1262,1237,1067,982,1145,972,483,474,685,825,1
23491,111000,2,5,2,36,0,-1,-2,-2,-1,0,50889,53723,43657,37989,36360,30108,6623,16520,12347,5330,7574,3620,0
23492,42000,2,3,1,57,3,3,3,4,4,4,3871,3484,3352,3112,3009,2776,385,370,246,314,260,140,0
23493,161000,2,2,1,24,0,0,0,0,-1,-1,53557,48831,45935,39102,32632,34808,10381,12931,11049,13414,7540,11233,0
23494,62000,2,1,1,36,-1,-2,-1,-2,-1,-2,36273,32274,27030,28466,30888,30301,19664,8069,13586,14885,11277,11850,0
23495,61000,2,4,2,38,-1,-2,-2,-1,-1,0,22081,20056,17632,17929,17407,17696,9957,11238,4693,8150,8105,8980,0
23496,162000,1,3,2,36,1,1,2,1,0,-1,116323,123175,128754,125757,128473,108980,59413,41621,55519,68470,58586,41858,0
23497,39000,2,1,1,35,0,1,1,2,1,2,5887,5326,5431,5083,5397,5786,415,733,653,437,742,1031,0
23498,21000,2,2,2,36,3,2,2,3,4,4,12255,11513,10178,10715,8623,8035,2447,2097,2045,1802,1695,821,0
23499,63000,2,1,1,31,0,0,0,-1,-2,-2,23591,20751,22196,19260,20728,18340,9287,7408,8394,4630,8616,9008,0
23500,15000,2,2,0,50,2,2,3,4,5,6,9352,10074,10160,10357,11043,10213,1982,3409,2129,2250,2922,1373,0
23501,29000,2,1,2,39,0,1,2,3,4,3,13681,13790,13101,12391,11707,10531,3755,6170,5549,4818,2767,3647,0
23502,177000,2,2,1,29,0,-1,-1,-1,-2,-1,81957,82094,81433,65257,58210,57494,14434,18414,10867,14589,7760,8694,0
23503,39000,2,2,1,46,-1,-2,-2,-2,-2,-1,14157,14713,13034,12256,11135,9255,1916,1159,1620,651,1252,827,1
23504,85000,2,1,1,28,-1,-2,-2,-2,-2,-1,27623,29432,26108,28679,30085,32707,1890,3077,2641,2732,1577,2839,0
23505,10000,1,4,1,25,-2,-1,-2,-2,-1,-1,3947,3913,3420,3447,3655,3003,2755,2699,1312,906,2292,1925,0
23506,123000,1,3,2,31,-1,-1,-2,-1,0,1,75356,78299,70004,65372,59746,51397,21976,36400,46519,41122,25118,13602,0
23507,30000,2,2,2,48,2,3,3,4,5,6,14186,13653,14382,13171,12599,11812,10794,4670,10631,10335,5481,10592,0
23508,38000,2,4,0,25,1,0,0,1,2,1,9438,8128,7097,7621,6563,7049,3649,7060,5236,4267,2299,3366,0
23509,155000,2,3,2,32,-1,0,1,1,1,1,48103,42384,42168,35738,31520,32068,36736,31367,26343,18166,22474,15010,1
23510,78000,1,2,1,30,-1,-1,0,0,-1,-1,18530,18172,18198,19484,19370,21237,2629,5247,4267,4389,3729,5724,0
23511,58000,1,1,2,43,1,0,-1,-1,0,0,6988,5880,4978,5290,5482,4976,1948,3128,2639,1098,3002,2489,0
23512,73000,1,2,2,25,-1,0,1,0,-1,-2,35991,29786,27902,28205,26230,21576,12252,5351,11488,10647,12081,4238,1
23513,111000,2,3,1,41,-1,-2,-2,-2,-2,-2,29712,28785,30065,31585,28112,22528,12987,9857,9839,9807,10463,8186,0
23514,59000,1,2,1,23,-1,-2,-2,-2,-2,-2,11049,11449,11213,12255,12678,12971,1549,1579,1349,2318,1671,2608,0
23515,77000,1,2,2,45,1,1,0,-1,-1,-2,5817,5203,4677,3777,3513,2951,5918,4212,3713,2534,3674,2250,0
23516,19000,2,4,1,40,0,1,0,1,1,0,9680,8946,8227,8797,8284,8474,1903,1739,2623,3490,3881,1544,1
23517,29000,2,1,1,42,1,2,2,3,3,2,15745,15125,12305,10754,11165,10023,3193,3540,3896,2947,3128,2417,1
23518,32000,1,1,2,37,-1,-1,0,-1,-1,-1,12616,13542,11407,11786,10401,10374,1751,3220,1422,2438,2208,2565,1
23519,19000,2,3,2,25,1,0,0,-1,-2,-2,3004,3196,3511,3596,3466,2827,407,459,592,314,610,207,0
23520,84000,2,1,1,42,0,1,0,-1,0,1,31189,28074,24157,22367,19505,16384,2658,1975,4312,1525,1300,1336,1
23521,152000,2,1,2,40,2,2,3,3,3,2,35976,34486,29184,31858,27416,25482,1266,773,1844,831,1017,546,0
23522,86000,2,4,1,28,4,5,5,5,5,4,55476,57173,50473,49360,41446,39495,16657,17999,10514,17473,7022,11023,0
23523,112000,2,2,2,24,-2,-1,-1,-2,-2,-2,14297,12766,12473,12726,13845,12727,2002,1231,2498,1330,3361,1807,0
23524,139000,1,2,1,36,-2,-2,-1,0,1,1,50323,43593,44591,46270,47106,41269,23467,15746,15249,14037,11398,8518,0
23525,51000,1,2,2,36,3,2,3,2,1,0,39983,40733,36087,38129,39813,37337,5562,10883,4555,5246,5702,7906,1
23526,45000,2,1,1,42,-1,-1,-1,0,-1,-2,847,715,638,696,685,688,345,409,259,180,172,298,0
23527,197000,2,2,2,29,1,1,2,2,1,1,169111,171861,186568,197697,194364,189905,66265,128863,103377,67273,77881,62325,1
23528,21000,2,2,2,39,-1,-1,-1,0,1,2,1037,955,772,640,674,643,424,322,168,180,264,164,0
23529,88000,1,1,1,44,0,-1,-1,-1,0,-1,8276,7066,6857,7050,6231,5110,4646,3358,4509,2636,1581,2836,0
23530,80000,2,3,2,21,0,0,1,2,1,2,19805,20424,21010,20874,20881,20659,1007,589,858,586,760,1268,0
23531,25000,1,1,1,21,-2,-2,-2,-2,-2,-2,5572,5969,5893,4791,5039,4099,941,727,774,609,727,363,1
23532,203000,2,1,2,37,-2,-1,-2,-2,-2,-2,65617,59784,64874,64029,66261,65854,20565,27439,37418,39563,19908,38457,0
23533,220000,1,1,2,38,0,0,-1,-2,-1,-1,144522,123049,112575,114377,121593,103379,97070,81356,72704,75870,75695,30238,0
23534,148000,2,2,2,29,1,0,1,2,1,1,29208,27919,23006,24611,21739,19219,23045,12009,10836,13762,19573,13319,0
23535,84000,1,4,2,21,-1,0,-1,0,1,2,25544,22994,18438,16684,17751,16071,7515,6021,6375,5244,9112,5026,0
23536,51000,1,2,1,52,-1,-2,-1,0,0,-1,27424,26206,25560,21058,20690,17577,5607,3290,2299,4530,3795,2396,0
23537,76000,1,1,1,36,0,-1,0,0,1,0,40126,33529,29269,29996,30806,32153,13355,10500,5041,4903,12911,10399,0
23538,305000,2,1,2,36,0,1,2,3,3,4,156490,156398,161933,164906,163610,141576,32788,49631,27134,25074,32830,25091,0
23539,77000,1,2,1,30,3,3,3,2,3,2,19454,20114,16568,15188,14571,12959,2295,1487,1831,918,1615,1200,0
23540,55000,2,1,1,34,0,1,0,-1,-2,-2,34720,30054,27427,30114,29616,28191,22644,13850,18040,15420,26108,16553,0
23541,25000,2,1,1,32,4,4,4,3,3,4,8433,8175,7123,6733,6495,7059,1335,2195,1252,1429,606,712,0
